clip,class_name,group,E_i,fer_label,fer_intensity,O_i,od_top_class,od_track_count,M_i,Q_i,passes_gate,S_i
playing_tennis_08.mp4,playing tennis,HIGH_SEMANTIC,0.1923,neutral,MINIMAL,0.915,person,2,0.7296,246.0,True,0.57956
playing_tennis_09.mp4,playing tennis,HIGH_SEMANTIC,0.1291,neutral,MINIMAL,0.9186,person,1,0.7692,458.1,True,0.565471
playing_tennis_10.mp4,playing tennis,HIGH_SEMANTIC,0.2034,neutral,MINIMAL,0.8675,person,7,0.7826,222.6,True,0.580645
playing_tennis_11.mp4,playing tennis,HIGH_SEMANTIC,0.1808,neutral,MINIMAL,0.8505,person,2,0.7758,212.3,True,0.563959
playing_tennis_12.mp4,playing tennis,HIGH_SEMANTIC,0.2499,neutral,MINIMAL,0.8974,person,7,0.8074,722.0,True,0.615918
playing_tennis_13.mp4,playing tennis,HIGH_SEMANTIC,0.0545,neutral,MINIMAL,0.9321,person,2,0.6732,402.5,True,0.516312
playing_tennis_14.mp4,playing tennis,HIGH_SEMANTIC,0.0761,neutral,MINIMAL,0.9487,person,6,0.8615,600.0,True,0.57785
playing_tennis_15.mp4,playing tennis,HIGH_SEMANTIC,0.1582,neutral,MINIMAL,0.9108,person,8,0.721,159.3,True,0.562309
playing_tennis_16.mp4,playing tennis,HIGH_SEMANTIC,0.133,neutral,MINIMAL,0.939,person,7,0.7199,381.1,True,0.561832
playing_tennis_17.mp4,playing tennis,HIGH_SEMANTIC,0.0871,neutral,MINIMAL,0.92,person,7,0.7752,80.0,False,0.0
playing_tennis_18.mp4,playing tennis,HIGH_SEMANTIC,0.1873,neutral,MINIMAL,0.9094,person,5,0.7452,344.9,True,0.579502
playing_tennis_19.mp4,playing tennis,HIGH_SEMANTIC,0.1433,neutral,MINIMAL,0.8886,person,6,0.6898,458.7,True,0.540814
playing_tennis_20.mp4,playing tennis,HIGH_SEMANTIC,0.0933,neutral,MINIMAL,0.8866,person,6,0.8109,457.1,True,0.550389
playing_tennis_21.mp4,playing tennis,HIGH_SEMANTIC,0.1454,neutral,MINIMAL,0.9625,person,2,0.7426,267.6,True,0.580698
playing_tennis_22.mp4,playing tennis,HIGH_SEMANTIC,0.1604,neutral,MINIMAL,0.9197,person,5,0.736,481.3,True,0.570057
playing_tennis_23.mp4,playing tennis,HIGH_SEMANTIC,0.1223,neutral,MINIMAL,0.9369,person,4,0.6325,338.2,True,0.534948
playing_tennis_24.mp4,playing tennis,HIGH_SEMANTIC,0.1167,neutral,MINIMAL,0.9266,person,2,0.8202,670.3,True,0.57601
playing_tennis_25.mp4,playing tennis,HIGH_SEMANTIC,0.1593,neutral,MINIMAL,0.9564,person,1,0.7337,387.5,True,0.581888
playing_guitar_00.mp4,playing guitar,HIGH_SEMANTIC,0.2941,neutral,MINIMAL,0.8137,person,4,0.3996,581.6,True,0.50233
playing_guitar_01.mp4,playing guitar,HIGH_SEMANTIC,0.2462,neutral,MINIMAL,0.7689,person,5,0.4405,80.0,False,0.0
playing_guitar_02.mp4,playing guitar,HIGH_SEMANTIC,0.1902,neutral,MINIMAL,0.7419,person,6,0.3291,704.5,True,0.418001
playing_guitar_03.mp4,playing guitar,HIGH_SEMANTIC,0.328,neutral,MINIMAL,0.8063,person,2,0.4392,522.8,True,0.523214
playing_guitar_04.mp4,playing guitar,HIGH_SEMANTIC,0.3107,neutral,MINIMAL,0.7654,person,5,0.4532,80.0,False,0.0
playing_guitar_05.mp4,playing guitar,HIGH_SEMANTIC,0.3547,neutral,MINIMAL,0.7923,person,5,0.4194,308.8,True,0.52405
playing_guitar_06.mp4,playing guitar,HIGH_SEMANTIC,0.13,neutral,MINIMAL,0.775,person,4,0.4754,510.1,True,0.442093
playing_guitar_07.mp4,playing guitar,HIGH_SEMANTIC,0.191,neutral,MINIMAL,0.8035,person,4,0.5234,616.6,True,0.488475
playing_guitar_08.mp4,playing guitar,HIGH_SEMANTIC,0.3588,neutral,MINIMAL,0.8117,person,8,0.4977,208.3,True,0.552026
playing_guitar_09.mp4,playing guitar,HIGH_SEMANTIC,0.2384,neutral,MINIMAL,0.7316,person,8,0.4912,507.5,True,0.474222
playing_guitar_10.mp4,playing guitar,HIGH_SEMANTIC,0.2966,neutral,MINIMAL,0.7737,person,1,0.4651,265.9,True,0.505724
playing_guitar_11.mp4,playing guitar,HIGH_SEMANTIC,0.2522,neutral,MINIMAL,0.7411,person,5,0.4291,234.0,True,0.467565
playing_guitar_12.mp4,playing guitar,HIGH_SEMANTIC,0.301,neutral,MINIMAL,0.8261,person,2,0.3521,295.3,True,0.497568
playing_guitar_13.mp4,playing guitar,HIGH_SEMANTIC,0.292,neutral,MINIMAL,0.7724,person,7,0.4592,466.2,True,0.501954
playing_guitar_14.mp4,playing guitar,HIGH_SEMANTIC,0.2105,neutral,MINIMAL,0.8076,person,2,0.3613,993.9,True,0.457152
playing_guitar_15.mp4,playing guitar,HIGH_SEMANTIC,0.3027,neutral,MINIMAL,0.7904,person,1,0.4183,515.7,True,0.50229
playing_guitar_16.mp4,playing guitar,HIGH_SEMANTIC,0.3242,neutral,MINIMAL,0.8018,person,5,0.3048,222.8,True,0.486508
playing_guitar_17.mp4,playing guitar,HIGH_SEMANTIC,0.2813,neutral,MINIMAL,0.7847,person,8,0.4463,203.6,True,0.49872
playing_guitar_18.mp4,playing guitar,HIGH_SEMANTIC,0.1722,neutral,MINIMAL,0.8044,person,8,0.4926,80.0,False,0.0
playing_guitar_19.mp4,playing guitar,HIGH_SEMANTIC,0.3379,neutral,MINIMAL,0.8118,person,7,0.4371,524.4,True,0.528575
playing_guitar_20.mp4,playing guitar,HIGH_SEMANTIC,0.2288,neutral,MINIMAL,0.7874,person,6,0.416,80.0,False,0.0
playing_guitar_21.mp4,playing guitar,HIGH_SEMANTIC,0.1989,neutral,MINIMAL,0.7843,person,4,0.4616,590.7,True,0.469478
playing_guitar_22.mp4,playing guitar,HIGH_SEMANTIC,0.261,neutral,MINIMAL,0.7878,person,2,0.3327,272.8,True,0.463344
playing_guitar_23.mp4,playing guitar,HIGH_SEMANTIC,0.1361,neutral,MINIMAL,0.8448,person,5,0.3186,353.3,True,0.429743
archery_00.mp4,archery,HIGH_SEMANTIC,0.0682,neutral,MINIMAL,0.7871,person,7,0.4257,339.5,True,0.409204
archery_01.mp4,archery,HIGH_SEMANTIC,0.0157,neutral,MINIMAL,0.7572,person,4,0.4555,372.3,True,0.385163
archery_02.mp4,archery,HIGH_SEMANTIC,0.0396,neutral,MINIMAL,0.6996,person,2,0.6172,673.1,True,0.414992
archery_03.mp4,archery,HIGH_SEMANTIC,-0.072,neutral,MINIMAL,0.7388,person,5,0.4771,790.2,True,0.377837
archery_04.mp4,archery,HIGH_SEMANTIC,0.0684,neutral,MINIMAL,0.7406,person,8,0.514,408.0,True,0.415093
archery_05.mp4,archery,HIGH_SEMANTIC,0.0297,neutral,MINIMAL,0.7791,person,8,0.5608,132.1,True,0.424779
archery_06.mp4,archery,HIGH_SEMANTIC,0.0766,neutral,MINIMAL,0.7098,person,6,0.5296,143.8,True,0.41146
archery_07.mp4,archery,HIGH_SEMANTIC,-0.0158,neutral,MINIMAL,0.7862,person,2,0.4779,583.9,True,0.394654
archery_08.mp4,archery,HIGH_SEMANTIC,0.0502,neutral,MINIMAL,0.7219,person,1,0.3832,478.6,True,0.368534
archery_09.mp4,archery,HIGH_SEMANTIC,0.058,neutral,MINIMAL,0.7468,person,1,0.5127,318.4,True,0.412738
archery_10.mp4,archery,HIGH_SEMANTIC,0.0484,neutral,MINIMAL,0.7034,person,2,0.5584,616.7,True,0.405124
archery_11.mp4,archery,HIGH_SEMANTIC,0.0279,neutral,MINIMAL,0.74,person,3,0.454,294.4,True,0.38368
archery_12.mp4,archery,HIGH_SEMANTIC,-0.0038,neutral,MINIMAL,0.7552,person,7,0.5255,656.7,True,0.395692
archery_13.mp4,archery,HIGH_SEMANTIC,-0.0597,neutral,MINIMAL,0.7258,person,4,0.5313,177.4,True,0.386838
archery_14.mp4,archery,HIGH_SEMANTIC,0.0634,neutral,MINIMAL,0.7616,person,7,0.4155,647.4,True,0.395787
archery_15.mp4,archery,HIGH_SEMANTIC,0.0959,neutral,MINIMAL,0.7682,person,1,0.3179,416.3,True,0.386731
archery_16.mp4,archery,HIGH_SEMANTIC,0.1035,neutral,MINIMAL,0.7676,person,1,0.451,381.3,True,0.422814
archery_17.mp4,archery,HIGH_SEMANTIC,0.0577,neutral,MINIMAL,0.827,person,2,0.5276,329.9,True,0.444447
archery_18.mp4,archery,HIGH_SEMANTIC,-0.031,neutral,MINIMAL,0.776,person,6,0.5664,310.2,True,0.413206
archery_19.mp4,archery,HIGH_SEMANTIC,0.0871,neutral,MINIMAL,0.7628,person,4,0.6159,505.0,True,0.455823
archery_20.mp4,archery,HIGH_SEMANTIC,0.0795,neutral,MINIMAL,0.7127,person,4,0.509,294.2,True,0.408521
archery_21.mp4,archery,HIGH_SEMANTIC,0.0218,neutral,MINIMAL,0.7581,person,2,0.5221,714.5,True,0.404549
archery_22.mp4,archery,HIGH_SEMANTIC,0.0148,neutral,MINIMAL,0.7535,person,1,0.4899,355.4,True,0.392108
archery_23.mp4,archery,HIGH_SEMANTIC,0.1201,neutral,MINIMAL,0.7328,person,7,0.3902,174.5,True,0.402087
archery_24.mp4,archery,HIGH_SEMANTIC,0.1025,neutral,MINIMAL,0.8056,person,5,0.5443,854.7,True,0.459038
archery_25.mp4,archery,HIGH_SEMANTIC,0.0344,neutral,MINIMAL,0.7297,person,3,0.4965,512.4,True,0.393263
archery_26.mp4,archery,HIGH_SEMANTIC,0.1401,neutral,MINIMAL,0.7982,person,3,0.4778,394.3,True,0.454866
archery_27.mp4,archery,HIGH_SEMANTIC,0.0245,neutral,MINIMAL,0.7481,person,5,0.5153,290.6,True,0.400447
bowling_00.mp4,bowling,HIGH_SEMANTIC,0.0844,neutral,MINIMAL,0.9493,person,3,0.6327,479.3,True,0.52417
bowling_01.mp4,bowling,HIGH_SEMANTIC,0.0539,neutral,MINIMAL,0.8653,person,7,0.669,971.6,True,0.491676
bowling_02.mp4,bowling,HIGH_SEMANTIC,0.0743,neutral,MINIMAL,0.9215,person,2,0.685,570.4,True,0.523512
bowling_03.mp4,bowling,HIGH_SEMANTIC,0.0121,neutral,MINIMAL,0.9407,person,5,0.715,421.5,True,0.512858
bowling_04.mp4,bowling,HIGH_SEMANTIC,0.1441,neutral,MINIMAL,0.91,person,3,0.6444,296.1,True,0.53726
bowling_05.mp4,bowling,HIGH_SEMANTIC,0.0471,neutral,MINIMAL,0.9408,person,7,0.7719,244.6,True,0.541113
bowling_06.mp4,bowling,HIGH_SEMANTIC,0.0662,neutral,MINIMAL,0.9091,person,7,0.8412,552.9,True,0.554942
bowling_07.mp4,bowling,HIGH_SEMANTIC,0.1431,neutral,MINIMAL,0.8958,person,2,0.7396,302.7,True,0.555667
bowling_08.mp4,bowling,HIGH_SEMANTIC,0.0563,neutral,MINIMAL,0.857,person,2,0.7683,597.5,True,0.514579
bowling_09.mp4,bowling,HIGH_SEMANTIC,0.1223,neutral,MINIMAL,0.9601,person,5,0.6313,611.9,True,0.542785
bowling_10.mp4,bowling,HIGH_SEMANTIC,0.0731,neutral,MINIMAL,0.9551,person,5,0.7881,361.4,True,0.560544
bowling_11.mp4,bowling,HIGH_SEMANTIC,0.0735,neutral,MINIMAL,0.9223,person,5,0.7125,534.2,True,0.530305
bowling_12.mp4,bowling,HIGH_SEMANTIC,0.0975,neutral,MINIMAL,0.9284,person,3,0.8438,440.6,True,0.574907
bowling_13.mp4,bowling,HIGH_SEMANTIC,0.0761,neutral,MINIMAL,0.931,person,5,0.703,272.4,True,0.532029
bowling_14.mp4,bowling,HIGH_SEMANTIC,0.0913,neutral,MINIMAL,0.9288,person,2,0.7278,477.4,True,0.543554
bowling_15.mp4,bowling,HIGH_SEMANTIC,0.1183,neutral,MINIMAL,0.9152,person,1,0.6795,451.3,True,0.53749
bowling_16.mp4,bowling,HIGH_SEMANTIC,0.0422,neutral,MINIMAL,0.8591,person,2,0.6178,223.9,True,0.472014
bowling_17.mp4,bowling,HIGH_SEMANTIC,0.1806,neutral,MINIMAL,0.9092,person,5,0.6942,553.9,True,0.563991
bowling_18.mp4,bowling,HIGH_SEMANTIC,0.189,neutral,MINIMAL,0.9778,person,8,0.7316,380.9,True,0.600727
bowling_19.mp4,bowling,HIGH_SEMANTIC,-0.0018,neutral,MINIMAL,0.9455,person,7,0.702,227.3,True,0.506423
bowling_20.mp4,bowling,HIGH_SEMANTIC,0.0635,neutral,MINIMAL,0.8499,person,3,0.6463,728.0,True,0.484444
bowling_21.mp4,bowling,HIGH_SEMANTIC,0.1754,neutral,MINIMAL,0.9288,person,5,0.667,486.6,True,0.562006
bowling_22.mp4,bowling,HIGH_SEMANTIC,0.122,neutral,MINIMAL,0.8828,person,8,0.6583,809.3,True,0.522343
bowling_23.mp4,bowling,HIGH_SEMANTIC,0.0381,neutral,MINIMAL,0.8905,person,4,0.7032,469.6,True,0.502726
bowling_24.mp4,bowling,HIGH_SEMANTIC,0.1173,neutral,MINIMAL,0.9808,person,5,0.6134,225.1,True,0.543565
riding_a_bike_00.mp4,riding a bike,HIGH_SEMANTIC,0.0518,neutral,MINIMAL,0.8441,person,8,0.8485,409.6,True,0.528292
riding_a_bike_01.mp4,riding a bike,HIGH_SEMANTIC,0.1403,neutral,MINIMAL,0.7997,person,5,0.7469,490.9,True,0.522751
riding_a_bike_02.mp4,riding a bike,HIGH_SEMANTIC,0.1674,neutral,MINIMAL,0.904,person,5,0.6357,593.7,True,0.542294
riding_a_bike_03.mp4,riding a bike,HIGH_SEMANTIC,0.177,neutral,MINIMAL,0.7921,person,3,0.7483,368.6,True,0.535099
riding_a_bike_04.mp4,riding a bike,HIGH_SEMANTIC,0.1347,neutral,MINIMAL,0.8356,person,8,0.6971,96.7,False,0.0
riding_a_bike_05.mp4,riding a bike,HIGH_SEMANTIC,0.1463,neutral,MINIMAL,0.8681,person,5,0.7691,462.7,True,0.554663
riding_a_bike_06.mp4,riding a bike,HIGH_SEMANTIC,0.1312,neutral,MINIMAL,0.8348,person,3,0.7875,80.0,False,0.0
riding_a_bike_07.mp4,riding a bike,HIGH_SEMANTIC,0.2314,neutral,MINIMAL,0.8086,person,4,0.6375,686.8,True,0.534933
riding_a_bike_08.mp4,riding a bike,HIGH_SEMANTIC,0.2295,neutral,MINIMAL,0.7883,person,6,0.6872,453.5,True,0.539535
riding_a_bike_09.mp4,riding a bike,HIGH_SEMANTIC,0.1456,neutral,MINIMAL,0.8148,person,3,0.7306,472.5,True,0.526027
riding_a_bike_10.mp4,riding a bike,HIGH_SEMANTIC,0.185,neutral,MINIMAL,0.8637,person,4,0.6487,716.4,True,0.538438
riding_a_bike_11.mp4,riding a bike,HIGH_SEMANTIC,0.1672,neutral,MINIMAL,0.774,person,6,0.7483,601.3,True,0.524868
riding_a_bike_12.mp4,riding a bike,HIGH_SEMANTIC,-0.0283,neutral,MINIMAL,0.7979,person,2,0.7615,437.6,True,0.46964
riding_a_bike_13.mp4,riding a bike,HIGH_SEMANTIC,0.1826,neutral,MINIMAL,0.8267,person,4,0.7417,660.4,True,0.547818
riding_a_bike_14.mp4,riding a bike,HIGH_SEMANTIC,0.1528,neutral,MINIMAL,0.8337,person,7,0.8076,715.1,True,0.554808
riding_a_bike_15.mp4,riding a bike,HIGH_SEMANTIC,0.1479,neutral,MINIMAL,0.8799,person,3,0.7798,168.1,True,0.562061
riding_a_bike_16.mp4,riding a bike,HIGH_SEMANTIC,0.144,neutral,MINIMAL,0.8212,person,1,0.8199,700.4,True,0.549988
riding_a_bike_17.mp4,riding a bike,HIGH_SEMANTIC,0.0841,neutral,MINIMAL,0.8429,person,6,0.7492,164.4,True,0.515965
riding_a_bike_18.mp4,riding a bike,HIGH_SEMANTIC,0.1267,neutral,MINIMAL,0.8091,person,7,0.5893,204.6,True,0.481204
riding_a_bike_19.mp4,riding a bike,HIGH_SEMANTIC,0.2295,neutral,MINIMAL,0.8541,person,2,0.8051,356.7,True,0.592037
riding_a_bike_20.mp4,riding a bike,HIGH_SEMANTIC,0.2388,neutral,MINIMAL,0.7954,person,1,0.802,619.7,True,0.574428
riding_a_bike_21.mp4,riding a bike,HIGH_SEMANTIC,0.1407,neutral,MINIMAL,0.7963,person,7,0.7493,407.2,True,0.522328
driving_car_00.mp4,driving car,HIGH_SEMANTIC,0.0504,neutral,MINIMAL,0.848,person,2,0.6538,322.5,True,0.480417
driving_car_01.mp4,driving car,HIGH_SEMANTIC,0.2111,neutral,MINIMAL,0.8805,person,7,0.6062,422.7,True,0.544186
driving_car_02.mp4,driving car,HIGH_SEMANTIC,0.1946,neutral,MINIMAL,0.9103,person,8,0.5501,871.3,True,0.533951
driving_car_03.mp4,driving car,HIGH_SEMANTIC,0.1397,neutral,MINIMAL,0.8493,person,2,0.5683,540.9,True,0.49522
driving_car_04.mp4,driving car,HIGH_SEMANTIC,0.0551,neutral,MINIMAL,0.9412,person,2,0.5902,658.4,True,0.498986
driving_car_05.mp4,driving car,HIGH_SEMANTIC,0.0058,neutral,MINIMAL,0.8743,person,1,0.6809,279.7,True,0.478567
driving_car_06.mp4,driving car,HIGH_SEMANTIC,0.0863,neutral,MINIMAL,0.8958,person,4,0.5934,444.9,True,0.496433
driving_car_07.mp4,driving car,HIGH_SEMANTIC,0.0515,neutral,MINIMAL,0.8512,person,2,0.5796,436.6,True,0.463391
driving_car_08.mp4,driving car,HIGH_SEMANTIC,0.0914,neutral,MINIMAL,0.8678,person,4,0.6531,918.3,True,0.503571
driving_car_09.mp4,driving car,HIGH_SEMANTIC,0.0746,neutral,MINIMAL,0.8325,person,5,0.537,693.2,True,0.45545
driving_car_10.mp4,driving car,HIGH_SEMANTIC,0.162,neutral,MINIMAL,0.9065,person,4,0.6196,421.9,True,0.536992
driving_car_11.mp4,driving car,HIGH_SEMANTIC,0.0728,neutral,MINIMAL,0.9588,person,2,0.5578,337.4,True,0.504185
driving_car_12.mp4,driving car,HIGH_SEMANTIC,0.1224,neutral,MINIMAL,0.9146,person,3,0.6048,345.3,True,0.52027
driving_car_13.mp4,driving car,HIGH_SEMANTIC,0.0745,neutral,MINIMAL,0.8478,person,5,0.6663,412.8,True,0.493124
driving_car_14.mp4,driving car,HIGH_SEMANTIC,0.0973,neutral,MINIMAL,0.8695,person,5,0.6426,356.5,True,0.503909
driving_car_15.mp4,driving car,HIGH_SEMANTIC,0.0655,neutral,MINIMAL,0.8592,person,3,0.6386,690.6,True,0.486589
driving_car_16.mp4,driving car,HIGH_SEMANTIC,0.0942,neutral,MINIMAL,0.8794,person,4,0.5745,186.7,True,0.489105
driving_car_17.mp4,driving car,HIGH_SEMANTIC,-0.0191,neutral,MINIMAL,0.8747,person,2,0.579,176.8,True,0.450915
driving_car_18.mp4,driving car,HIGH_SEMANTIC,0.0813,neutral,MINIMAL,0.8476,person,2,0.6869,573.7,True,0.50089
driving_car_19.mp4,driving car,HIGH_SEMANTIC,0.1001,neutral,MINIMAL,0.8413,person,6,0.5898,308.5,True,0.481926
driving_car_20.mp4,driving car,HIGH_SEMANTIC,0.0753,neutral,MINIMAL,0.8584,person,1,0.5331,183.2,True,0.463821
driving_car_21.mp4,driving car,HIGH_SEMANTIC,0.0718,neutral,MINIMAL,0.8334,person,4,0.6704,227.9,True,0.488001
driving_car_22.mp4,driving car,HIGH_SEMANTIC,0.0814,neutral,MINIMAL,0.8795,person,5,0.633,587.3,True,0.498659
driving_car_23.mp4,driving car,HIGH_SEMANTIC,-0.0041,neutral,MINIMAL,0.9019,person,7,0.5207,559.0,True,0.445825
driving_car_24.mp4,driving car,HIGH_SEMANTIC,0.1286,neutral,MINIMAL,0.8382,person,6,0.5996,629.7,True,0.494729
javelin_throw_00.mp4,javelin throw,HIGH_SEMANTIC,0.0465,neutral,MINIMAL,0.869,person,1,0.8105,80.0,False,0.0
javelin_throw_01.mp4,javelin throw,HIGH_SEMANTIC,0.0211,neutral,MINIMAL,0.9088,person,8,0.5682,555.9,True,0.468574
javelin_throw_02.mp4,javelin throw,HIGH_SEMANTIC,0.0922,neutral,MINIMAL,0.9266,person,5,0.6646,597.4,True,0.527346
javelin_throw_03.mp4,javelin throw,HIGH_SEMANTIC,0.1439,neutral,MINIMAL,0.8005,person,8,0.7066,680.8,True,0.514393
javelin_throw_04.mp4,javelin throw,HIGH_SEMANTIC,0.075,neutral,MINIMAL,0.8349,person,6,0.7419,447.2,True,0.507671
javelin_throw_05.mp4,javelin throw,HIGH_SEMANTIC,0.0816,neutral,MINIMAL,0.8345,person,4,0.5669,526.0,True,0.466426
javelin_throw_06.mp4,javelin throw,HIGH_SEMANTIC,0.1369,neutral,MINIMAL,0.8168,person,6,0.6266,345.1,True,0.497314
javelin_throw_07.mp4,javelin throw,HIGH_SEMANTIC,-0.0532,neutral,MINIMAL,0.8555,person,3,0.7649,456.5,True,0.49066
javelin_throw_08.mp4,javelin throw,HIGH_SEMANTIC,-0.0138,neutral,MINIMAL,0.8745,person,1,0.6852,491.6,True,0.477384
javelin_throw_09.mp4,javelin throw,HIGH_SEMANTIC,0.056,neutral,MINIMAL,0.8362,person,6,0.6128,693.8,True,0.468248
javelin_throw_10.mp4,javelin throw,HIGH_SEMANTIC,0.1036,neutral,MINIMAL,0.8334,person,4,0.6519,80.0,False,0.0
javelin_throw_11.mp4,javelin throw,HIGH_SEMANTIC,0.0553,neutral,MINIMAL,0.877,person,4,0.6523,735.2,True,0.492162
javelin_throw_12.mp4,javelin throw,HIGH_SEMANTIC,-0.0489,neutral,MINIMAL,0.8614,person,7,0.5655,595.7,True,0.442893
javelin_throw_13.mp4,javelin throw,HIGH_SEMANTIC,-0.0041,neutral,MINIMAL,0.8743,person,8,0.6134,127.8,True,0.45936
javelin_throw_14.mp4,javelin throw,HIGH_SEMANTIC,0.0932,neutral,MINIMAL,0.8552,person,3,0.6536,663.0,True,0.500018
javelin_throw_15.mp4,javelin throw,HIGH_SEMANTIC,0.0542,neutral,MINIMAL,0.878,person,6,0.5266,535.8,True,0.460634
javelin_throw_16.mp4,javelin throw,HIGH_SEMANTIC,0.0539,neutral,MINIMAL,0.8433,person,3,0.6178,96.9,False,0.0
javelin_throw_17.mp4,javelin throw,HIGH_SEMANTIC,0.1566,neutral,MINIMAL,0.875,person,5,0.6068,555.6,True,0.520611
javelin_throw_18.mp4,javelin throw,HIGH_SEMANTIC,-0.0294,neutral,MINIMAL,0.8659,person,1,0.6974,411.2,True,0.477389
javelin_throw_19.mp4,javelin throw,HIGH_SEMANTIC,0.0441,neutral,MINIMAL,0.8465,person,1,0.7322,231.2,True,0.49697
reading_book_00.mp4,reading book,LOW_ACTIVITY,0.0712,neutral,MINIMAL,0.4999,person,6,0.2072,257.4,True,0.255237
reading_book_01.mp4,reading book,LOW_ACTIVITY,0.038,neutral,MINIMAL,0.5267,person,3,0.1218,351.0,True,0.229983
reading_book_02.mp4,reading book,LOW_ACTIVITY,0.0901,neutral,MINIMAL,0.4793,person,3,0.1746,700.0,True,0.247465
reading_book_03.mp4,reading book,LOW_ACTIVITY,0.0924,neutral,MINIMAL,0.4713,person,7,0.0829,357.5,True,0.222616
reading_book_04.mp4,reading book,LOW_ACTIVITY,0.0608,neutral,MINIMAL,0.5045,person,1,0.0902,525.3,True,0.223435
reading_book_05.mp4,reading book,LOW_ACTIVITY,0.0741,neutral,MINIMAL,0.5424,person,2,0.0616,395.0,True,0.234905
reading_book_06.mp4,reading book,LOW_ACTIVITY,0.067,neutral,MINIMAL,0.5541,person,6,0.1459,373.1,True,0.257238
reading_book_07.mp4,reading book,LOW_ACTIVITY,-0.0221,neutral,MINIMAL,0.5473,person,5,0.1096,514.0,True,0.218951
reading_book_08.mp4,reading book,LOW_ACTIVITY,0.1225,neutral,MINIMAL,0.5067,person,6,0.0864,357.7,True,0.247929
reading_book_09.mp4,reading book,LOW_ACTIVITY,0.0808,neutral,MINIMAL,0.5454,person,3,0.049,464.4,True,0.235449
reading_book_10.mp4,reading book,LOW_ACTIVITY,-0.0097,neutral,MINIMAL,0.4768,person,6,0.1273,599.4,True,0.198721
reading_book_11.mp4,reading book,LOW_ACTIVITY,0.1379,neutral,MINIMAL,0.5333,person,2,0.1496,552.1,True,0.27922
reading_book_12.mp4,reading book,LOW_ACTIVITY,0.0314,neutral,MINIMAL,0.5075,person,5,0.0929,594.4,True,0.213421
reading_book_13.mp4,reading book,LOW_ACTIVITY,-0.0191,neutral,MINIMAL,0.5418,person,1,0.1271,322.3,True,0.221403
reading_book_14.mp4,reading book,LOW_ACTIVITY,0.0252,neutral,MINIMAL,0.5076,person,6,0.1561,102.7,True,0.226759
reading_book_15.mp4,reading book,LOW_ACTIVITY,0.0178,neutral,MINIMAL,0.5184,person,7,0.1036,513.2,True,0.214464
reading_book_16.mp4,reading book,LOW_ACTIVITY,0.0505,neutral,MINIMAL,0.5271,person,4,0.1082,229.6,True,0.231739
reading_book_17.mp4,reading book,LOW_ACTIVITY,-0.0524,neutral,MINIMAL,0.4745,person,3,0.0405,343.8,True,0.17621
answering_questions_00.mp4,answering questions,LOW_ACTIVITY,0.0692,neutral,MINIMAL,0.8865,person,1,0.3997,518.7,True,0.437875
answering_questions_01.mp4,answering questions,LOW_ACTIVITY,0.1289,neutral,MINIMAL,0.9001,person,3,0.4628,314.0,True,0.482267
answering_questions_02.mp4,answering questions,LOW_ACTIVITY,-0.001,neutral,MINIMAL,0.9383,person,2,0.3561,691.6,True,0.41743
answering_questions_03.mp4,answering questions,LOW_ACTIVITY,0.089,neutral,MINIMAL,0.8885,person,8,0.4894,154.9,True,0.468923
answering_questions_04.mp4,answering questions,LOW_ACTIVITY,0.1756,neutral,MINIMAL,0.8421,person,7,0.3655,692.4,True,0.45633
answering_questions_05.mp4,answering questions,LOW_ACTIVITY,0.1728,neutral,MINIMAL,0.9122,person,7,0.4054,682.1,True,0.489757
answering_questions_06.mp4,answering questions,LOW_ACTIVITY,0.1016,neutral,MINIMAL,0.9284,person,7,0.411,570.2,True,0.468301
answering_questions_07.mp4,answering questions,LOW_ACTIVITY,0.0183,neutral,MINIMAL,0.9221,person,6,0.4811,427.3,True,0.45032
answering_questions_08.mp4,answering questions,LOW_ACTIVITY,0.0978,neutral,MINIMAL,0.9439,person,7,0.4647,317.4,True,0.485662
answering_questions_09.mp4,answering questions,LOW_ACTIVITY,-0.0328,neutral,MINIMAL,0.8531,person,5,0.4015,294.0,True,0.398958
answering_questions_10.mp4,answering questions,LOW_ACTIVITY,0.0912,neutral,MINIMAL,0.9062,person,2,0.4491,725.1,True,0.465932
answering_questions_11.mp4,answering questions,LOW_ACTIVITY,-0.0533,neutral,MINIMAL,0.9456,person,4,0.5325,397.2,True,0.464088
answering_questions_12.mp4,answering questions,LOW_ACTIVITY,0.0343,neutral,MINIMAL,0.9176,person,6,0.5058,567.0,True,0.461322
answering_questions_13.mp4,answering questions,LOW_ACTIVITY,0.2857,neutral,MINIMAL,0.9017,person,3,0.4835,408.9,True,0.550771
answering_questions_14.mp4,answering questions,LOW_ACTIVITY,0.0678,neutral,MINIMAL,0.9025,person,2,0.4529,537.4,True,0.456214
answering_questions_15.mp4,answering questions,LOW_ACTIVITY,0.0319,neutral,MINIMAL,0.9393,person,5,0.4273,260.1,True,0.448333
answering_questions_16.mp4,answering questions,LOW_ACTIVITY,0.0647,neutral,MINIMAL,0.8794,person,2,0.5151,668.4,True,0.46243
answering_questions_17.mp4,answering questions,LOW_ACTIVITY,0.1153,neutral,MINIMAL,0.8665,person,1,0.5427,260.3,True,0.485061
answering_questions_18.mp4,answering questions,LOW_ACTIVITY,0.1463,neutral,MINIMAL,0.9482,person,6,0.4204,336.8,True,0.495459
